time_s,joint,position,velocity,effort
1762773232.9574876,joint_a2,1.6987100361861693,0.004020887639125263,0.0
1762773232.9574876,joint_a3,1.0022949757471082,0.019541693889739625,0.0
1762773232.9574876,joint_a4,1.5731785622008416,0.13053460884795248,0.0
1762773232.9574876,joint_a5,2.604537762682163,0.0357105698768068,0.0
1762773232.9574876,joint_a6,1.7547606051789089,-0.11571534104068017,0.0
1762773232.9574876,joint_a7,-1.0937795962201327,0.08925875415487537,0.0
1762773232.9618306,joint_a1,0.7607168373700758,-0.012541671774044262,0.0
1762773232.9618306,joint_a2,1.6987278537445203,0.004020887639125263,0.0
1762773232.9618306,joint_a3,1.002381569878157,0.019541693889739625,0.0
1762773232.9618306,joint_a4,1.5737569936862992,0.13053460884795248,0.0
1762773232.9618306,joint_a5,2.6046960051449295,0.0357105698768068,0.0
1762773232.9618306,joint_a6,1.7542478415739224,-0.11571534104068017,0.0
1762773232.9618306,joint_a7,-1.0933840683657838,0.08925875415487537,0.0
1762773232.9664419,joint_a1,0.76066112204672,-0.012541671774044262,0.0
1762773232.9664419,joint_a2,1.6987457162001025,0.004020887639125263,0.0
1762773232.9664419,joint_a3,1.00246838221176,0.019541693889739625,0.0
1762773232.9664419,joint_a4,1.574336882721199,0.13053460884795248,0.0
1762773232.9664419,joint_a5,2.6048546463519195,0.0357105698768068,0.0
1762773232.9664419,joint_a6,1.753733785891438,-0.11571534104068017,0.0
1762773232.9664419,joint_a7,-1.0929875438481862,0.08925875415487537,0.0
1762773232.9755197,joint_a1,0.7606008242974981,-0.012541671774044262,0.0
1762773232.9755197,joint_a2,1.6987650477915268,0.004020887639125263,0.0
1762773232.9755197,joint_a3,1.0025623346113095,0.019541693889739625,0.0
1762773232.9755197,joint_a4,1.5749644659693414,0.13053460884795248,0.0
1762773232.9755197,joint_a5,2.6050263353440886,0.0357105698768068,0.0
1762773232.9755197,joint_a6,1.7531774506005053,-0.11571534104068017,0.0
1762773232.9755197,joint_a7,-1.0925584063240303,0.08925875415487537,0.0
1762773232.9755473,joint_a1,0.7605474861351521,-0.012541671774044262,0.0
1762773232.9755473,joint_a2,1.698782148124045,0.004020887639125263,0.0
1762773232.9755473,joint_a3,1.0026454429927107,0.019541693889739625,0.0
1762773232.9755473,joint_a4,1.5755196133439455,0.13053460884795248,0.0
1762773232.9755473,joint_a5,2.6051782079339536,0.0357105698768068,0.0
1762773232.9755473,joint_a6,1.752685327719477,-0.11571534104068017,0.0
1762773232.9755473,joint_a7,-1.092178799999954,0.08925875415487537,0.0
1762773232.9796066,joint_a1,0.7604935689614453,-0.012541671774044262,0.0
1762773232.9796066,joint_a2,1.698799434088883,0.004020887639125263,0.0
1762773232.9796066,joint_a3,1.0027294535554938,0.019541693889739625,0.0
1762773232.9796066,joint_a4,1.5760807871098363,0.13053460884795248,0.0
1762773232.9796066,joint_a5,2.605331729173698,0.0357105698768068,0.0
1762773232.9796066,joint_a6,1.7521878626082987,-0.11571534104068017,0.0
1762773232.9796066,joint_a7,-1.0917950728669745,0.08925875415487537,0.0
1762773232.9843154,joint_a1,0.7604349152247262,-0.012541671774044262,0.0
1762773232.9843154,joint_a2,1.698818238606272,0.004020887639125263,0.0
1762773232.9843154,joint_a3,1.0028208443516415,0.019541693889739625,0.0
1762773232.9843154,joint_a4,1.5766912593593125,0.13053460884795248,0.0
1762773232.9843154,joint_a5,2.6054987370815255,0.0357105698768068,0.0
1762773232.9843154,joint_a6,1.751646695747131,-0.11571534104068017,0.0
1762773232.9843154,joint_a7,-1.0913776357373484,0.08925875415487537,0.0
1762773232.989109,joint_a1,0.7603746174755043,-0.012541671774044262,0.0
1762773232.989109,joint_a2,1.6988375701976963,0.004020887639125263,0.0
1762773232.989109,joint_a3,1.002914796751191,0.019541693889739625,0.0
1762773232.989109,joint_a4,1.577318842607455,0.13053460884795248,0.0
1762773232.989109,joint_a5,2.6056704260736945,0.0357105698768068,0.0
1762773232.989109,joint_a6,1.7510903604561985,-0.11571534104068017,0.0
1762773232.989109,joint_a7,-1.0909484982131925,0.08925875415487537,0.0
1762773232.9929206,joint_a1,0.7603262818724871,-0.012541671774044262,0.0
1762773232.9929206,joint_a2,1.6988530666986574,0.004020887639125263,0.0
1762773232.9929206,joint_a3,1.002990110439442,0.019541693889739625,0.0
1762773232.9929206,joint_a4,1.5778219229899548,0.13053460884795248,0.0
1762773232.9929206,joint_a5,2.6058080546099998,0.0357105698768068,0.0
1762773232.9929206,joint_a6,1.7506443935318277,-0.11571534104068017,0.0
1762773232.9929206,joint_a7,-1.0906044949746796,0.08925875415487537,0.0
1762773232.9975398,joint_a1,0.7602697889654814,-0.020743236670131587,0.0
1762773232.9975398,joint_a2,1.6988711784492734,-0.031497622034343566,0.0
1762773232.9975398,joint_a3,1.0030781343580661,-0.003179656765164816,0.0
1762773232.9975398,joint_a4,1.5784099051706033,0.1206137777349305,0.0
1762773232.9975398,joint_a5,2.6059689098723218,0.0073303509063440235,0.0
1762773232.9975398,joint_a6,1.7501231634981986,-0.1416264218419139,0.0
1762773232.9975398,joint_a7,-1.0902024364143243,0.0772606000558464,0.0
1762773233.0023959,joint_a1,0.760169789264872,-0.020743236670131587,0.0
1762773233.0023959,joint_a2,1.698719333642051,-0.031497622034343566,0.0
1762773233.0023959,joint_a3,1.0030628057606243,-0.003179656765164816,0.0
1762773233.0023959,joint_a4,1.5789913641711764,0.1206137777349305,0.0
1762773233.0023959,joint_a5,2.606004248277203,0.0073303509063440235,0.0
1762773233.0023959,joint_a6,1.7494404060284847,-0.1416264218419139,0.0
1762773233.0023959,joint_a7,-1.0898299758867147,0.0772606000558464,0.0
1762773233.0100968,joint_a1,0.760031414597166,-0.020743236670131587,0.0
1762773233.0100968,joint_a2,1.6985092182655628,-0.031497622034343566,0.0
1762773233.0100968,joint_a3,1.0030415948013467,-0.003179656765164816,0.0
1762773233.0100968,joint_a4,1.5797959585399453,0.1206137777349305,0.0
1762773233.0100968,joint_a5,2.6060531478239306,0.0073303509063440235,0.0
1762773233.0100968,joint_a6,1.7484956398199898,-0.1416264218419139,0.0
1762773233.0100968,joint_a7,-1.0893145833262623,0.0772606000558464,0.0
1762773233.0106921,joint_a1,0.7599946264669316,-0.020743236670131587,0.0
1762773233.0106921,joint_a2,1.6984533572328848,-0.031497622034343566,0.0
1762773233.0106921,joint_a3,1.0030359556800736,-0.003179656765164816,0.0
1762773233.0106921,joint_a4,1.5800098670747582,0.1206137777349305,0.0
1762773233.0106921,joint_a5,2.606066148201263,0.0073303509063440235,0.0
1762773233.0106921,joint_a6,1.748244465360853,-0.1416264218419139,0.0
1762773233.0106921,joint_a7,-1.0891775616520634,0.0772606000558464,0.0
1762773233.0153334,joint_a1,0.7599030960639087,-0.020743236670131587,0.0
1762773233.0153334,joint_a2,1.698314372652758,-0.031497622034343566,0.0
1762773233.0153334,joint_a3,1.0030219253110517,-0.003179656765164816,0.0
1762773233.0153334,joint_a4,1.5805420804347923,0.1206137777349305,0.0
1762773233.0153334,joint_a5,2.606098493682512,0.0073303509063440235,0.0
1762773233.0153334,joint_a6,1.747619532826166,-0.1416264218419139,0.0
1762773233.0153334,joint_a7,-1.0888366460093717,0.0772606000558464,0.0
1762773233.0199378,joint_a1,0.7598061879975223,-0.020743236670131587,0.0
1762773233.0199378,joint_a2,1.6981672223456166,-0.031497622034343566,0.0
1762773233.0199378,joint_a3,1.0030070706191931,-0.003179656765164816,0.0
1762773233.0199378,joint_a4,1.5811055627960904,0.1206137777349305,0.0
1762773233.0199378,joint_a5,2.606132739549903,0.0073303509063440235,0.0
1762773233.0199378,joint_a6,1.7469578837832427,-0.1416264218419139,0.0
1762773233.0199378,joint_a7,-1.0884757006333763,0.0772606000558464,0.0
1762773233.0244625,joint_a1,0.7597120802473432,-0.020743236670131587,0.0
1762773233.0244625,joint_a2,1.698024324185952,-0.031497622034343566,0.0
1762773233.0244625,joint_a3,1.0029926451778182,-0.003179656765164816,0.0
1762773233.0244625,joint_a4,1.581652762418008,0.1206137777349305,0.0
1762773233.0244625,joint_a5,2.6061659958272525,0.0073303509063440235,0.0
1762773233.0244625,joint_a6,1.7463153541656418,-0.1416264218419139,0.0
1762773233.0244625,joint_a7,-1.0881251853611278,0.0772606000558464,0.0
1762773233.0286067,joint_a1,0.7596260900309431,-0.020743236670131587,0.0
1762773233.0286067,joint_a2,1.6978937521167088,-0.031497622034343566,0.0
1762773233.0286067,joint_a3,1.0029794640442438,-0.003179656765164816,0.0
1762773233.0286067,joint_a4,1.5821527617678295,0.1206137777349305,0.0
1762773233.0286067,joint_a5,2.60619638348906,0.0073303509063440235,0.0
1762773233.0286067,joint_a6,1.7457282477822058,-0.1416264218419139,0.0
1762773233.0286067,joint_a7,-1.0878049047885414,0.0772606000558464,0.0
1762773233.0338316,joint_a1,0.7595183003944913,-0.020743236670131587,0.0
1762773233.0338316,joint_a2,1.6977300786610101,-0.031497622034343566,0.0
1762773233.0338316,joint_a3,1.0029629413553207,-0.003179656765164816,0.0
1762773233.0338316,joint_a4,1.5827795161871068,0.1206137777349305,0.0
1762773233.0338316,joint_a5,2.606234474741251,0.0073303509063440235,0.0
1762773233.0338316,joint_a6,1.744992303784407,-0.1416264218419139,0.0
1762773233.0338316,joint_a7,-1.0874034297379263,0.0772606000558464,0.0
1762773233.0378053,joint_a1,0.7594366213071981,-0.020743236670131587,0.0
1762773233.0378053,joint_a2,1.6976060528370471,-0.031497622034343566,0.0
1762773233.0378053,joint_a3,1.0029504210593507,-0.003179656765164816,0.0
1762773233.0378053,joint_a4,1.5832544480136603,0.1206137777349305,0.0
1762773233.0378053,joint_a5,2.6062633389142387,0.0073303509063440235,0.0
1762773233.0378053,joint_a6,1.7444346320451019,-0.1416264218419139,0.0
1762773233.0378053,joint_a7,-1.0870992064676313,0.0772606000558464,0.0
1762773233.0425253,joint_a1,0.7593363459082302,-0.020743236670131587,0.0
1762773233.0425253,joint_a2,1.6974537893949304,-0.031497622034343566,0.0
1762773233.0425253,joint_a3,1.0029350502010907,-0.003179656765164816,0.0
1762773233.0425253,joint_a4,1.5838375100919533,0.1206137777349305,0.0
1762773233.0425253,joint_a5,2.6062987747468136,0.0073303509063440235,0.0
1762773233.0425253,joint_a6,1.7437499922186153,-0.1416264218419139,0.0
1762773233.0425253,joint_a7,-1.0867257190693862,0.0772606000558464,0.0
1762773233.0475085,joint_a1,0.7592577039626772,-0.020743236670131587,0.0
1762773233.0475085,joint_a2,1.6973343753267953,-0.031497622034343566,0.0
1762773233.0475085,joint_a3,1.0029229954577457,-0.003179656765164816,0.0
1762773233.0475085,joint_a4,1.584294782131626,0.1206137777349305,0.0
1762773233.0475085,joint_a5,2.606326565639143,0.0073303509063440235,0.0
1762773233.0475085,joint_a6,1.7432130568534905,-0.1416264218419139,0.0
1762773233.0475085,joint_a7,-1.086432807987109,0.0772606000558464,0.0
1762773233.0509045,joint_a1,0.7591621753215294,-0.020743236670131587,0.0
1762773233.0509045,joint_a2,1.697189319611519,-0.031497622034343566,0.0
1762773233.0509045,joint_a3,1.002908352213062,-0.003179656765164816,0.0
1762773233.0509045,joint_a4,1.5848502436767047,0.1206137777349305,0.0
1762773233.0509045,joint_a5,2.6063603240381985,0.0073303509063440235,0.0
1762773233.0509045,joint_a6,1.7425608259676197,-0.1416264218419139,0.0
1762773233.0509045,joint_a7,-1.0860770004410172,0.0772606000558464,0.0
1762773233.0553873,joint_a1,0.7590716276293438,-0.020743236670131587,0.0
1762773233.0553873,joint_a2,1.6970518272312363,-0.031497622034343566,0.0
1762773233.0553873,joint_a3,1.0028944724802793,-0.003179656765164816,0.0
1762773233.0553873,joint_a4,1.5853767429590186,0.1206137777349305,0.0
1762773233.0553873,joint_a5,2.6063923222440732,0.0073303509063440235,0.0
1762773233.0553873,joint_a6,1.7419426029846674,-0.1416264218419139,0.0
1762773233.0553873,joint_a7,-1.0857397450192532,0.0772606000558464,0.0
1762773233.0602212,joint_a1,0.7589680333125085,-0.020743236670131587,0.0
1762773233.0602212,joint_a2,1.696894524169594,-0.031497622034343566,0.0
1762773233.0602212,joint_a3,1.002878592876937,-0.003179656765164816,0.0
1762773233.0602212,joint_a4,1.5859791032417492,0.1206137777349305,0.0
1762773233.0602212,joint_a5,2.6064289309327933,0.0073303509063440235,0.0
1762773233.0602212,joint_a6,1.7412353029306862,-0.1416264218419139,0.0
1762773233.0602212,joint_a7,-1.0853538959249993,0.0772606000558464,0.0
1762773233.064605,joint_a1,0.7588767302346163,-0.020743236670131587,0.0
1762773233.064605,joint_a2,1.6967558847719073,-0.031497622034343566,0.0
1762773233.064605,joint_a3,1.0028645973537738,-0.003179656765164816,0.0
1762773233.064605,joint_a4,1.5865099947953931,0.1206137777349305,0.0
1762773233.064605,joint_a5,2.6064611960807267,0.0073303509063440235,0.0
1762773233.064605,joint_a6,1.7406119224799559,-0.1416264218419139,0.0
1762773233.064605,joint_a7,-1.0850138269812237,0.0772606000558464,0.0
1762773233.0686126,joint_a1,0.758796421922632,-0.020743236670131587,0.0
1762773233.0686126,joint_a2,1.6966339404053012,-0.031497622034343566,0.0
1762773233.0686126,joint_a3,1.002852287179062,-0.003179656765164816,0.0
1762773233.0686126,joint_a4,1.5869769561016727,0.1206137777349305,0.0
1762773233.0686126,joint_a5,2.606489575842135,0.0073303509063440235,0.0
1762773233.0686126,joint_a6,1.7400636098394853,-0.1416264218419139,0.0
1762773233.0686126,joint_a7,-1.0847147093231624,0.0772606000558464,0.0
1762773233.0732005,joint_a1,0.7587036244604836,-0.020743236670131587,0.0
1762773233.0732005,joint_a2,1.696493031855928,-0.031497622034343566,0.0
1762773233.0732005,joint_a3,1.0028380625870659,-0.003179656765164816,0.0
1762773233.0732005,joint_a4,1.5875165369130921,0.1206137777349305,0.0
1762773233.0732005,joint_a5,2.6065223690832084,0.0073303509063440235,0.0
1762773233.0732005,joint_a6,1.7394300263380726,-0.1416264218419139,0.0
1762773233.0732005,joint_a7,-1.0843690743712375,0.0772606000558464,0.0
1762773233.077543,joint_a1,0.7586100940775539,-0.020743236670131587,0.0
1762773233.077543,joint_a2,1.6963510104010753,-0.031497622034343566,0.0
1762773233.077543,joint_a3,1.0028237256482573,-0.003179656765164816,0.0
1762773233.077543,joint_a4,1.5880603793711203,0.1206137777349305,0.0
1762773233.077543,joint_a5,2.6065554213275703,0.0073303509063440235,0.0
1762773233.077543,joint_a6,1.7387914387502972,-0.1416264218419139,0.0
1762773233.077543,joint_a7,-1.084020709570531,0.0772606000558464,0.0
1762773233.082008,joint_a1,0.7585165688596901,-0.020743236670131587,0.0
1762773233.082008,joint_a2,1.6962089967891305,-0.031497622034343566,0.0
1762773233.082008,joint_a3,1.0028093895011834,-0.003179656765164816,0.0
1762773233.082008,joint_a4,1.5886041917963178,0.1206137777349305,0.0
1762773233.082008,joint_a5,2.606588471746675,0.0073303509063440235,0.0
1762773233.082008,joint_a6,1.7381528864275007,-0.1416264218419139,0.0
1762773233.082008,joint_a7,-1.0836723640077137,0.0772606000558464,0.0
1762773233.0881085,joint_a1,0.7583957896424897,-0.020743236670131587,0.0
1762773233.0881085,joint_a2,1.6960255992705329,-0.031497622034343566,0.0
1762773233.0881085,joint_a3,1.0027908756857566,-0.003179656765164816,0.0
1762773233.0881085,joint_a4,1.589306475528123,0.1206137777349305,0.0
1762773233.0881085,joint_a5,2.6066311533232462,0.0073303509063440235,0.0
1762773233.0881085,joint_a6,1.7373282548313331,-0.1416264218419139,0.0
1762773233.0881085,joint_a7,-1.0832225077512587,0.0772606000558464,0.0
1762773233.0911922,joint_a1,0.7583335089456036,-0.020743236670131587,0.0
1762773233.0911922,joint_a2,1.695931028983275,-0.031497622034343566,0.0
1762773233.0911922,joint_a3,1.0027813288998648,-0.003179656765164816,0.0
1762773233.0911922,joint_a4,1.5896686133299935,0.1206137777349305,0.0
1762773233.0911922,joint_a5,2.6066531623939677,0.0073303509063440235,0.0
1762773233.0911922,joint_a6,1.7369030274480626,-0.1416264218419139,0.0
1762773233.0911922,joint_a7,-1.0829905360445362,0.0772606000558464,0.0
1762773233.0953014,joint_a1,0.7582414798336846,-0.02133131659273908,0.0
1762773233.0953014,joint_a2,1.6957912871373193,-0.04409842886032365,0.0
1762773233.0953014,joint_a3,1.002767222085535,-0.01311844752225506,0.0
1762773233.0953014,joint_a4,1.590203726486472,0.12355722812380969,0.0
1762773233.0953014,joint_a5,2.6066856841115134,-0.0055916428311173555,0.0
1762773233.0953014,joint_a6,1.7362746899309416,-0.15496604581313791,0.0
1762773233.0953014,joint_a7,-1.082647762902498,0.07351672794278942,0.0
1762773233.0996883,joint_a1,0.7581467607887691,-0.02133131659273908,0.0
1762773233.0996883,joint_a2,1.6955954735762686,-0.04409842886032365,0.0
1762773233.0996883,joint_a3,1.0027089712591184,-0.01311844752225506,0.0
1762773233.0996883,joint_a4,1.5907523669133021,0.12355722812380969,0.0
1762773233.0996883,joint_a5,2.6066608551204773,-0.0055916428311173555,0.0
1762773233.0996883,joint_a6,1.735586582575264,-0.15496604581313791,0.0
1762773233.0996883,joint_a7,-1.0823213210616591,0.07351672794278942,0.0
1762773233.1043022,joint_a1,0.7580508080898211,-0.02133131659273908,0.0
1762773233.1043022,joint_a2,1.6953971096707816,-0.04409842886032365,0.0
1762773233.1043022,joint_a3,1.0026499617535263,-0.01311844752225506,0.0
1762773233.1043022,joint_a4,1.5913081530253064,0.12355722812380969,0.0
1762773233.1043022,joint_a5,2.6066357027479614,-0.0055916428311173555,0.0
1762773233.1043022,joint_a6,1.7348895130682591,-0.15496604581313791,0.0
1762773233.1043022,joint_a7,-1.081990627527893,0.07351672794278942,0.0
1762773233.1086671,joint_a1,0.7579575289087755,-0.02133131659273908,0.0
1762773233.1086671,joint_a2,1.6952042727536791,-0.04409842886032365,0.0
1762773233.1086671,joint_a3,1.0025925964223175,-0.01311844752225506,0.0
1762773233.1086671,joint_a4,1.5918484533392383,0.12355722812380969,0.0
1762773233.1086671,joint_a5,2.6066112511928163,-0.0055916428311173555,0.0
1762773233.1086671,joint_a6,1.734211865920674,-0.15496604581313791,0.0
1762773233.1086671,joint_a7,-1.0816691480661902,0.07351672794278942,0.0
1762773233.11314,joint_a1,0.7578604340884746,-0.02133131659273908,0.0
1762773233.11314,joint_a2,1.6950035477301142,-0.04409842886032365,0.0
1762773233.11314,joint_a3,1.002532884528808,-0.01311844752225506,0.0
1762773233.11314,joint_a4,1.5924108549523508,0.12355722812380969,0.0
1762773233.11314,joint_a5,2.6065857994325596,-0.0055916428311173555,0.0
1762773233.11314,joint_a6,1.733506499221644,-0.15496604581313791,0.0
1762773233.11314,joint_a7,-1.0813345182997767,0.07351672794278942,0.0
1762773233.1178865,joint_a1,0.7577613270210855,-0.02133131659273908,0.0
1762773233.1178865,joint_a2,1.6947986627694596,-0.04409842886032365,0.0
1762773233.1178865,joint_a3,1.0024719351327884,-0.01311844752225506,0.0
1762773233.1178865,joint_a4,1.592984912089464,0.12355722812380969,0.0
1762773233.1178865,joint_a5,2.60655982019586,-0.0055916428311173555,0.0
1762773233.1178865,joint_a6,1.7327865141106145,-0.15496604581313791,0.0
1762773233.1178865,joint_a7,-1.0809929534798661,0.07351672794278942,0.0
1762773233.1221159,joint_a1,0.7576744125716284,-0.02133131659273908,0.0
1762773233.1221159,joint_a2,1.6946189837210681,-0.04409842886032365,0.0
1762773233.1221159,joint_a3,1.002418484018359,-0.01311844752225506,0.0
1762773233.1221159,joint_a4,1.5934883460154543,0.12355722812380969,0.0
1762773233.1221159,joint_a5,2.606537037047145,-0.0055916428311173555,0.0
1762773233.1221159,joint_a6,1.7321551049569488,-0.15496604581313791,0.0
1762773233.1221159,joint_a7,-1.0806934095718632,0.07351672794278942,0.0
1762773233.1289823,joint_a1,0.7575390387037017,-0.02133131659273908,0.0
1762773233.1289823,joint_a2,1.6943391240669132,-0.04409842886032365,0.0
1762773233.1289823,joint_a3,1.002335231070771,-0.01311844752225506,0.0
1762773233.1289823,joint_a4,1.594272471074435,0.12355722812380969,0.0
1762773233.1289823,joint_a5,2.6065015510838276,-0.0055916428311173555,0.0
1762773233.1289823,joint_a6,1.7311716516887072,-0.15496604581313791,0.0
1762773233.1289823,joint_a7,-1.0802268540371562,0.07351672794278942,0.0
1762773233.1314135,joint_a1,0.7574796007605152,-0.02133131659273908,0.0
1762773233.1314135,joint_a2,1.6942162474550635,-0.04409842886032365,0.0
1762773233.1314135,joint_a3,1.0022986776055813,-0.01311844752225506,0.0
1762773233.1314135,joint_a4,1.5946167530353519,0.12355722812380969,0.0
1762773233.1314135,joint_a5,2.6064859704351853,-0.0055916428311173555,0.0
1762773233.1314135,joint_a6,1.7307398516642307,-0.15496604581313791,0.0
1762773233.1314135,joint_a7,-1.080022005776632,0.07351672794278942,0.0
1762773233.1352031,joint_a1,0.7573883507209607,-0.02133131659273908,0.0
1762773233.1352031,joint_a2,1.6940276054010062,-0.04409842886032365,0.0
1762773233.1352031,joint_a3,1.002242560166693,-0.01311844752225506,0.0
1762773233.1352031,joint_a4,1.5951452999679585,0.12355722812380969,0.0
1762773233.1352031,joint_a5,2.6064620507850647,-0.0055916428311173555,0.0
1762773233.1352031,joint_a6,1.7300769456617535,-0.15496604581313791,0.0
1762773233.1352031,joint_a7,-1.0797075195936747,0.07351672794278942,0.0
1762773233.1398742,joint_a1,0.7572896711544873,-0.02133131659273908,0.0
1762773233.1398742,joint_a2,1.6938236042169643,-0.04409842886032365,0.0
1762773233.1398742,joint_a3,1.0021818736774804,-0.01311844752225506,0.0
1762773233.1398742,joint_a4,1.595716880894663,0.12355722812380969,0.0
1762773233.1398742,joint_a5,2.606436183610479,-0.0055916428311173555,0.0
1762773233.1398742,joint_a6,1.729360066225248,-0.15496604581313791,0.0
1762773233.1398742,joint_a7,-1.0793674281225087,0.07351672794278942,0.0
1762773233.14409,joint_a1,0.7572004307169377,-0.02133131659273908,0.0
1762773233.14409,joint_a2,1.6936391166317917,-0.04409842886032365,0.0
1762773233.14409,joint_a3,1.0021269921144147,-0.01311844752225506,0.0
1762773233.14409,joint_a4,1.5962337876243653,0.12355722812380969,0.0
1762773233.14409,joint_a5,2.6064127907434376,-0.0055916428311173555,0.0
1762773233.14409,joint_a6,1.728711759418981,-0.15496604581313791,0.0
1762773233.14409,joint_a7,-1.0790598678769743,0.07351672794278942,0.0
1762773233.148654,joint_a1,0.75710415981874,-0.02133131659273908,0.0
1762773233.148654,joint_a2,1.6934400949100414,-0.04409842886032365,0.0
1762773233.148654,joint_a3,1.002067786920941,-0.01311844752225506,0.0
1762773233.148654,joint_a4,1.5967914168395416,0.12355722812380969,0.0
1762773233.148654,joint_a5,2.6063875549603854,-0.0055916428311173555,0.0
1762773233.148654,joint_a6,1.7280123782834704,-0.15496604581313791,0.0
1762773233.148654,joint_a7,-1.0787280776941774,0.07351672794278942,0.0
1762773233.1533008,joint_a1,0.7570055833465198,-0.02133131659273908,0.0
1762773233.1533008,joint_a2,1.6932363068537062,-0.04409842886032365,0.0
1762773233.1533008,joint_a3,1.002007163833185,-0.01311844752225506,0.0
1762773233.1533008,joint_a4,1.5973624006141625,0.12355722812380969,0.0
1762773233.1533008,joint_a5,2.6063617148102094,-0.0055916428311173555,0.0
1762773233.1533008,joint_a6,1.7272962477978644,-0.15496604581313791,0.0
1762773233.1533008,joint_a7,-1.0783883415293576,0.07351672794278942,0.0
1762773233.1576066,joint_a1,0.756912631259883,-0.02133131659273908,0.0
1762773233.1576066,joint_a2,1.6930441461419117,-0.04409842886032365,0.0
1762773233.1576066,joint_a3,1.0019499996602506,-0.01311844752225506,0.0
1762773233.1576066,joint_a4,1.5979008063015583,0.12355722812380969,0.0
1762773233.1576066,joint_a5,2.6063373489973154,-0.0055916428311173555,0.0
1762773233.1576066,joint_a6,1.7266209768996257,-0.15496604581313791,0.0
1762773233.1576066,joint_a7,-1.078067989373161,0.07351672794278942,0.0
1762773233.1662972,joint_a1,0.7567753802360961,-0.02133131659273908,0.0
1762773233.1662972,joint_a2,1.692760405826017,-0.04409842886032365,0.0
1762773233.1662972,joint_a3,1.0018655922892805,-0.01311844752225506,0.0
1762773233.1662972,joint_a4,1.598695804396614,0.12355722812380969,0.0
1762773233.1662972,joint_a5,2.606301370969429,-0.0055916428311173555,0.0
1762773233.1662972,joint_a6,1.7256238866193525,-0.15496604581313791,0.0
1762773233.1662972,joint_a7,-1.0775949643663951,0.07351672794278942,0.0
1762773233.1666272,joint_a1,0.7567257404705543,-0.02133131659273908,0.0
1762773233.1666272,joint_a2,1.692657785077791,-0.04409842886032365,0.0
1762773233.1666272,joint_a3,1.0018350645599465,-0.01311844752225506,0.0
1762773233.1666272,joint_a4,1.5989833324452651,0.12355722812380969,0.0
1762773233.1666272,joint_a5,2.606288358746863,-0.0055916428311173555,0.0
1762773233.1666272,joint_a6,1.7252632676135975,-0.15496604581313791,0.0
1762773233.1666272,joint_a7,-1.077423884765067,0.07351672794278942,0.0
1762773233.170853,joint_a1,0.7566303806115571,-0.02133131659273908,0.0
1762773233.170853,joint_a2,1.692460646755839,-0.04409842886032365,0.0
1762773233.170853,joint_a3,1.0017764196422478,-0.01311844752225506,0.0
1762773233.170853,joint_a4,1.5995356846547855,0.12355722812380969,0.0
1762773233.170853,joint_a5,2.6062633617772843,-0.0055916428311173555,0.0
1762773233.170853,joint_a6,1.7245705049229376,-0.15496604581313791,0.0
1762773233.170853,joint_a7,-1.0770952344082039,0.07351672794278942,0.0
1762773233.1752975,joint_a1,0.7565360553000833,-0.02133131659273908,0.0
1762773233.1752975,joint_a2,1.6922656471635882,-0.04409842886032365,0.0
1762773233.1752975,joint_a3,1.0017184109561357,-0.01311844752225506,0.0
1762773233.1752975,joint_a4,1.600082044462299,0.12355722812380969,0.0
1762773233.1752975,joint_a5,2.6062386359967915,-0.0055916428311173555,0.0
1762773233.1752975,joint_a6,1.7238852579305337,-0.15496604581313791,0.0
1762773233.1752975,joint_a7,-1.0767701495391293,0.07351672794278942,0.0
1762773233.179765,joint_a1,0.7564416028966252,-0.02133131659273908,0.0
1762773233.179765,joint_a2,1.6920703848328982,-0.04409842886032365,0.0
1762773233.179765,joint_a3,1.001660324110313,-0.01311844752225506,0.0
1762773233.179765,joint_a4,1.6006291404237776,0.12355722812380969,0.0
1762773233.179765,joint_a5,2.6062138769012906,-0.0055916428311173555,0.0
1762773233.179765,joint_a6,1.7231990876504288,-0.15496604581313791,0.0
1762773233.179765,joint_a7,-1.0764446266573897,0.07351672794278942,0.0
1762773233.184157,joint_a1,0.7563463701296123,-0.02133131659273908,0.0
1762773233.184157,joint_a2,1.6918735092493853,-0.04409842886032365,0.0
1762773233.184157,joint_a3,1.0016017573523248,-0.01311844752225506,0.0
1762773233.184157,joint_a4,1.6011807564793328,0.12355722812380969,0.0
1762773233.184157,joint_a5,2.60618891324672,-0.0055916428311173555,0.0
1762773233.184157,joint_a6,1.72250724824747,-0.15496604581313791,0.0
1762773233.184157,joint_a7,-1.0761164143131916,0.07351672794278942,0.0
1762773233.1889575,joint_a1,0.7562420564291439,-0.02133131659273908,0.0
1762773233.1889575,joint_a2,1.6916578605678207,-0.04409842886032365,0.0
1762773233.1889575,joint_a3,1.0015376059531602,-0.01311844752225506,0.0
1762773233.1889575,joint_a4,1.6017849719589152,0.12355722812380969,0.0
1762773233.1889575,joint_a5,2.6061615691794713,-0.0055916428311173555,0.0
1762773233.1889575,joint_a6,1.721749438404114,-0.15496604581313791,0.0
1762773233.1889575,joint_a7,-1.0757569052362579,0.07351672794278942,0.0
1762773233.193387,joint_a1,0.7561498918093904,-0.02133131659273908,0.0
1762773233.193387,joint_a2,1.691467327793626,-0.04409842886032365,0.0
1762773233.193387,joint_a3,1.0014809260608344,-0.01311844752225506,0.0
