time_s,joint,command
1762773234.2887852,joint_a4,0.10933922828083625
1762773234.2887852,joint_a5,-0.02147532161138817
1762773234.2887852,joint_a6,-0.15360756970462486
1762773234.2887852,joint_a7,0.07514100004730079
1762773234.3891337,joint_a1,-0.04199125369749922
1762773234.3891337,joint_a2,-0.04946445872872484
1762773234.3891337,joint_a3,-0.02137833851958366
1762773234.3891337,joint_a4,0.1057732000377916
1762773234.3891337,joint_a5,-0.02263935719540121
1762773234.3891337,joint_a6,-0.15257404609647546
1762773234.3891337,joint_a7,0.07464617120625708
1762773234.4889736,joint_a1,-0.04467311346324383
1762773234.4889736,joint_a2,-0.05107570179952757
1762773234.4889736,joint_a3,-0.022227846871446275
1762773234.4889736,joint_a4,0.10388317584232916
1762773234.4889736,joint_a5,-0.023993344743350666
1762773234.4889736,joint_a6,-0.15366252278878192
1762773234.4889736,joint_a7,0.07522203869724596
1762773234.5887628,joint_a1,-0.04691831308531992
1762773234.5887628,joint_a2,-0.052105458942366685
1762773234.5887628,joint_a3,-0.022796301207963117
1762773234.5887628,joint_a4,0.10044494497823671
1762773234.5887628,joint_a5,-0.025071296033888985
1762773234.5887628,joint_a6,-0.1527647777109689
1762773234.5887628,joint_a7,0.07481502443218876
1762773234.688796,joint_a1,-0.049585682713069505
1762773234.688796,joint_a2,-0.05366602086943348
1762773234.688796,joint_a3,-0.023570966339398883
1762773234.688796,joint_a4,0.09840989058668703
1762773234.688796,joint_a5,-0.026348646348454005
1762773234.688796,joint_a6,-0.15372926110115098
1762773234.688796,joint_a7,0.07534148779952252
1762773234.789885,joint_a1,-0.051668416421495104
1762773234.789885,joint_a2,-0.05450525119149384
1762773234.789885,joint_a3,-0.023999288802287137
1762773234.789885,joint_a4,0.09465042331379908
1762773234.789885,joint_a5,-0.02727252032973282
1762773234.789885,joint_a6,-0.1523648168492579
1762773234.789885,joint_a7,0.07471431121724359
1762773234.8900707,joint_a1,-0.05449835502153637
1762773234.8900707,joint_a2,-0.056222506998677264
1762773234.8900707,joint_a3,-0.024791210615661915
1762773234.8900707,joint_a4,0.09292950818762095
1762773234.8900707,joint_a5,-0.028575605439290813
1762773234.8900707,joint_a6,-0.1538509908061166
1762773234.8900707,joint_a7,0.07550611006522358
1762773234.9890172,joint_a1,-0.057178009257361176
1762773234.9890172,joint_a2,-0.0577386030691757
1762773234.9890172,joint_a3,-0.02546811680957678
1762773234.9890172,joint_a4,0.0907359157089787
1762773234.9890172,joint_a5,-0.029767562036245702
1762773234.9890172,joint_a6,-0.15471569678321292
1762773234.9890172,joint_a7,0.07599409701741741
1762773235.0898273,joint_a1,-0.059424070555450174
1762773235.0898273,joint_a2,-0.05875241699452619
1762773235.0898273,joint_a3,-0.025890807112127764
1762773235.0898273,joint_a4,0.08749563453802997
1762773235.0898273,joint_a5,-0.030692097193097404
1762773235.0898273,joint_a6,-0.15407840235911205
1762773235.0898273,joint_a7,0.07573961905450731
1762773235.1916046,joint_a1,-0.06200977470351541
1762773235.1916046,joint_a2,-0.060115200068953205
1762773235.1916046,joint_a3,-0.026437245462782085
1762773235.1916046,joint_a4,0.08486675283610483
1762773235.1916046,joint_a5,-0.031761002980550235
1762773235.1916046,joint_a6,-0.1544394624033566
1762773235.1916046,joint_a7,0.07597794913811035
1762773235.288824,joint_a1,-0.06417000489059115
1762773235.288824,joint_a2,-0.06101670520147207
1762773235.288824,joint_a3,-0.026747196606783846
1762773235.288824,joint_a4,0.08146253137214253
1762773235.288824,joint_a5,-0.03257467053166731
1762773235.288824,joint_a6,-0.15356182417212935
1762773235.288824,joint_a7,0.07560983678806421
1762773235.3888447,joint_a1,-0.06618567960439566
1762773235.3888447,joint_a2,-0.06176216466208513
1762773235.3888447,joint_a3,-0.026953971509170484
1762773235.3888447,joint_a4,0.07784720773515394
1762773235.3888447,joint_a5,-0.03327896095982596
1762773235.3888447,joint_a6,-0.15231756058458112
1762773235.3888447,joint_a7,0.07506434907640218
1762773235.4890404,joint_a1,-0.06898654031710787
1762773235.4890404,joint_a2,-0.06330130082275272
1762773235.4890404,joint_a3,-0.027488105658011592
1762773235.4890404,joint_a4,0.07565824228108907
1762773235.4890404,joint_a5,-0.034375924309755876
1762773235.4890404,joint_a6,-0.15336006497326796
1762773235.4890404,joint_a7,0.07565868155788653
1762773235.5889633,joint_a1,-0.07113043044006255
1762773235.5889633,joint_a2,-0.06416594559490726
1762773235.5889633,joint_a3,-0.027689076519856727
1762773235.5889633,joint_a4,0.07248439952782636
1762773235.5889633,joint_a5,-0.035101751342484604
1762773235.5889633,joint_a6,-0.15268515654050074
1762773235.5889633,joint_a7,0.07541324257753822
1762773235.6890242,joint_a1,-0.07385848520264315
1762773235.6890242,joint_a2,-0.06558650453153177
1762773235.6890242,joint_a3,-0.028104703133870215
1762773235.6890242,joint_a4,0.07017805733890668
1762773235.6890242,joint_a5,-0.036102141676953484
1762773235.6890242,joint_a6,-0.1535248108874349
1762773235.6890242,joint_a7,0.0759225349075075
1762773235.7891312,joint_a1,-0.07596923147360163
1762773235.7891312,joint_a2,-0.06638646663760295
1762773235.7891312,joint_a3,-0.028204120080383074
1762773235.7891312,joint_a4,0.06697218654038288
1762773235.7891312,joint_a5,-0.036744144728906004
1762773235.7891312,joint_a6,-0.1527791352451643
1762773235.7891312,joint_a7,0.07565217712379943
1762773235.8886511,joint_a1,-0.07890354860509319
1762773235.8886511,joint_a2,-0.06794477132728943
1762773235.8886511,joint_a3,-0.028602261151259172
1762773235.8886511,joint_a4,0.06478739697708662
1762773235.8886511,joint_a5,-0.037774261396096756
1762773235.8886511,joint_a6,-0.15397314681594676
1762773235.8886511,joint_a7,0.07634570640803737
1762773235.989072,joint_a1,-0.08097311773286359
1762773235.989072,joint_a2,-0.06866465709031792
1762773235.989072,joint_a3,-0.028583001391747943
1762773235.989072,joint_a4,0.06146836325121547
1762773235.989072,joint_a5,-0.038316819378755536
1762773235.989072,joint_a6,-0.1530672345026621
1762773235.989072,joint_a7,0.07600390058548921
1762773236.089445,joint_a1,-0.0838165077090316
1762773236.089445,joint_a2,-0.07007545423772224
1762773236.089445,joint_a3,-0.02882882273034473
1762773236.089445,joint_a4,0.059022931468751524
1762773236.089445,joint_a5,-0.03921792069254819
1762773236.089445,joint_a6,-0.1538963884103269
1762773236.089445,joint_a7,0.0765270975261361
1762773236.1889265,joint_a1,-0.08667657700663366
1762773236.1889265,joint_a2,-0.07146430698284692
1762773236.1889265,joint_a3,-0.02901839003899837
1762773236.1889265,joint_a4,0.05650819325862939
1762773236.1889265,joint_a5,-0.0400838297415688
1762773236.1889265,joint_a6,-0.15467066619429282
1762773236.1889265,joint_a7,0.07702989391554198
1762773236.28917,joint_a1,-0.08843671678729043
1762773236.28917,joint_a2,-0.07185363056457139
1762773236.28917,joint_a3,-0.028728778060900875
1762773236.28917,joint_a4,0.05293653207421795
1762773236.28917,joint_a5,-0.04036601548666104
1762773236.28917,joint_a6,-0.15314100776238537
1762773236.28917,joint_a7,0.07639827923217245
1762773236.3927202,joint_a1,-0.09024574449934769
1762773236.3927202,joint_a2,-0.07227185707599292
1762773236.3927202,joint_a3,-0.02840141312903044
1762773236.3927202,joint_a4,0.04941144373715514
1762773236.3927202,joint_a5,-0.040627245071249284
1762773236.3927202,joint_a6,-0.1517060633743684
1762773236.3927202,joint_a7,0.07581807397500663
1762773236.4886463,joint_a1,-0.09298394641444514
1762773236.4886463,joint_a2,-0.07347873661148141
1762773236.4886463,joint_a3,-0.028374356608581605
1762773236.4886463,joint_a4,0.046753007488064324
1762773236.4886463,joint_a5,-0.041316417053716796
1762773236.4886463,joint_a6,-0.1521703852164061
1762773236.4886463,joint_a7,0.07618919533544542
1762773236.5886111,joint_a1,-0.09512631672336955
1762773236.5886111,joint_a2,-0.07415616447655626
1762773236.5886111,joint_a3,-0.02808079536563644
1762773236.5886111,joint_a4,0.043670208642998566
1762773236.5886111,joint_a5,-0.04168723879313907
1762773236.5886111,joint_a6,-0.15152086096879352
1762773236.5886111,joint_a7,0.07601638226502433
1762773236.6889586,joint_a1,-0.09807885836996062
1762773236.6889586,joint_a2,-0.07548616571604198
1762773236.6889586,joint_a3,-0.0280125545113249
1762773236.6889586,joint_a4,0.04116325603991894
1762773236.6889586,joint_a5,-0.04240523942140379
1762773236.6889586,joint_a6,-0.15235058440237403
1762773236.6889586,joint_a7,0.07658705856561644
1762773236.7893715,joint_a1,-0.09973305638792541
1762773236.7893715,joint_a2,-0.0757163251993194
1762773236.7893715,joint_a3,-0.027434504278441584
1762773236.7893715,joint_a4,0.03775686172010165
1762773236.7893715,joint_a5,-0.042464620606114736
1762773236.7893715,joint_a6,-0.15079788885452663
1762773236.7893715,joint_a7,0.07597935495702933
1762773236.889151,joint_a1,-0.10263120277264047
1762773236.889151,joint_a2,-0.07693899657553804
1762773236.889151,joint_a3,-0.02720820448227536
1762773236.889151,joint_a4,0.03510118248719151
1762773236.889151,joint_a5,-0.043058705359650916
1762773236.889151,joint_a6,-0.15139336478680426
1762773236.889151,joint_a7,0.07644851597680549
1762773236.9895978,joint_a1,-0.10459925056420533
1762773236.9895978,joint_a2,-0.07738615052954755
1762773236.9895978,joint_a3,-0.026613859015460695
1762773236.9895978,joint_a4,0.03188753130599882
1762773236.9895978,joint_a5,-0.043178735724458954
1762773236.9895978,joint_a6,-0.15036098739164203
1762773236.9895978,joint_a7,0.07611333207068209
1762773237.0891147,joint_a1,-0.10749815772391406
1762773237.0891147,joint_a2,-0.07854876815441925
1762773237.0891147,joint_a3,-0.02625095732049275
1762773237.0891147,joint_a4,0.029161758465017656
1762773237.0891147,joint_a5,-0.043681125052085046
1762773237.0891147,joint_a6,-0.15085629344454535
1762773237.0891147,joint_a7,0.07654885555688479
1762773237.189068,joint_a1,-0.10915743665256988
1762773237.189068,joint_a2,-0.07871571666836397
1762773237.189068,joint_a3,-0.025444812206644164
1762773237.189068,joint_a4,0.025829013927636934
1762773237.189068,joint_a5,-0.04358324624333072
1762773237.189068,joint_a6,-0.1493196080604966
1762773237.189068,joint_a7,0.07597580177631563
1762773237.290879,joint_a1,-0.1119611369118918
1762773237.290879,joint_a2,-0.07974572196376811
1762773237.290879,joint_a3,-0.024912282365513995
1762773237.290879,joint_a4,0.022994883194109163
1762773237.290879,joint_a5,-0.04394742185212927
1762773237.290879,joint_a6,-0.14956296200213723
1762773237.290879,joint_a7,0.0763023250425398
1762773237.389598,joint_a1,-0.11331937414214517
1762773237.389598,joint_a2,-0.07965361439476493
1762773237.389598,joint_a3,-0.02390869436415497
1762773237.389598,joint_a4,0.019600926499870684
1762773237.389598,joint_a5,-0.04364265174958288
1762773237.389598,joint_a6,-0.1475850781083716
1762773237.389598,joint_a7,0.0755212863095878
1762773237.4890988,joint_a1,-0.1162123858888558
1762773237.4890988,joint_a2,-0.0806925940396949
1762773237.4890988,joint_a3,-0.023250087632203837
1762773237.4890988,joint_a4,0.016718525788281025
1762773237.4890988,joint_a5,-0.04394092558404093
1762773237.4890988,joint_a6,-0.14784224755017608
1762773237.4890988,joint_a7,0.07587333909963702
1762773237.5896285,joint_a1,-0.11794982452545157
1762773237.5896285,joint_a2,-0.08085708158373778
1762773237.5896285,joint_a3,-0.02224402769277051
1762773237.5896285,joint_a4,0.013530442620829497
1762773237.5896285,joint_a5,-0.043729437190378584
1762773237.5896285,joint_a6,-0.14645984335382387
1762773237.5896285,joint_a7,0.07540399688778546
1762773237.688752,joint_a1,-0.1204920543498565
1762773237.688752,joint_a2,-0.08159217650594877
1762773237.688752,joint_a3,-0.02138185312262655
1762773237.688752,joint_a4,0.01058228915737401
1762773237.688752,joint_a5,-0.043812423167965395
1762773237.688752,joint_a6,-0.1462091820366401
1762773237.688752,joint_a7,0.07551293914809978
1762773237.7888381,joint_a1,-0.12214871352642051
1762773237.7888381,joint_a2,-0.0816662471144446
1762773237.7888381,joint_a3,-0.020243269103441257
1762773237.7888381,joint_a4,0.00741250975403477
1762773237.7888381,joint_a5,-0.04349268928014681
1762773237.7888381,joint_a6,-0.14471031833673265
1762773237.7888381,joint_a7,0.07499725592674145
1762773237.8890061,joint_a1,-0.12491051354903414
1762773237.8890061,joint_a2,-0.08251082409911627
1762773237.8890061,joint_a3,-0.019297891562495083
1762773237.8890061,joint_a4,0.004479773189987661
1762773237.8890061,joint_a5,-0.043573235778705886
1762773237.8890061,joint_a6,-0.14467950189413145
1762773237.8890061,joint_a7,0.07523266914701023
1762773237.990432,joint_a1,-0.12628307602511926
1762773237.990432,joint_a2,-0.08235584387646398
1762773237.990432,joint_a3,-0.017983786899693776
1762773237.990432,joint_a4,0.0012810994728842922
1762773237.990432,joint_a5,-0.0430648460178858
1762773237.990432,joint_a6,-0.14278625102143777
1762773237.990432,joint_a7,0.07452783597524042
1762773238.0889363,joint_a1,-0.13050923200400463
1762773238.0889363,joint_a2,-0.08416074154427086
1762773238.0889363,joint_a3,-0.017187935109382654
1762773238.0889363,joint_a4,-0.001518256431899629
1762773238.0889363,joint_a5,-0.043603686028993976
1762773238.0889363,joint_a6,-0.14449787018302968
1762773238.0889363,joint_a7,0.07566921476683469
1762773238.189202,joint_a1,-0.131698839912762
1762773238.189202,joint_a2,-0.0838458641380088
1762773238.189202,joint_a3,-0.015716692660313843
1762773238.189202,joint_a4,-0.00474487986632794
1762773238.189202,joint_a5,-0.04294423186786684
1762773238.189202,joint_a6,-0.14232346776428348
1762773238.189202,joint_a7,0.07483239884150195
1762773238.2895026,joint_a1,-0.1337821738419472
1762773238.2895026,joint_a2,-0.08411780247581042
1762773238.2895026,joint_a3,-0.014316599455166515
1762773238.2895026,joint_a4,-0.007961752690580606
1762773238.2895026,joint_a5,-0.042544709937203745
1762773238.2895026,joint_a6,-0.1411403633249437
1762773238.2895026,joint_a7,0.07451909432983829
1762773238.3888307,joint_a1,-0.1330921712263808
1762773238.3888307,joint_a2,-0.08253951631565609
1762773238.3888307,joint_a3,-0.012416871427954099
1762773238.3888307,joint_a4,-0.011283407969108691
1762773238.3888307,joint_a5,-0.041131069408311696
1762773238.3888307,joint_a6,-0.1367057578410926
1762773238.3888307,joint_a7,0.0725313580082894
1762773238.4890363,joint_a1,-0.13522703905065744
1762773238.4890363,joint_a2,-0.08284405997896617
1762773238.4890363,joint_a3,-0.010969658114161722
1762773238.4890363,joint_a4,-0.014366632954145066
1762773238.4890363,joint_a5,-0.04071977418803346
1762773238.4890363,joint_a6,-0.13567304677910907
1762773238.4890363,joint_a7,0.07229228399259885
1762773238.5888844,joint_a1,-0.13825673572244473
1762773238.5888844,joint_a2,-0.08372648805719317
1762773238.5888844,joint_a3,-0.009659174600018878
1762773238.5888844,joint_a4,-0.01732048478941972
1762773238.5888844,joint_a5,-0.04063073578199057
1762773238.5888844,joint_a6,-0.135759642868376
1762773238.5888844,joint_a7,0.07261800755092682
1762773238.6888587,joint_a1,-0.13920924202874196
1762773238.6888587,joint_a2,-0.08325241730927586
1762773238.6888587,joint_a3,-0.008010582720127436
1762773238.6888587,joint_a4,-0.02026382996100388
1762773238.6888587,joint_a5,-0.039805104249085475
1762773238.6888587,joint_a6,-0.13350126016150304
1762773238.6888587,joint_a7,0.07172829266949841
1762773238.78877,joint_a1,-0.14013770522675548
1762773238.78877,joint_a2,-0.08275765321130094
1762773238.78877,joint_a3,-0.00628585785209078
1762773238.78877,joint_a4,-0.023254014130841275
1762773238.78877,joint_a5,-0.038916225919909786
1762773238.78877,joint_a6,-0.13114241345922864
1762773238.78877,joint_a7,0.07079858236502327
1762773238.8891587,joint_a1,-0.14280717433485537
1762773238.8891587,joint_a2,-0.08335496590812153
1762773238.8891587,joint_a3,-0.004719347891990334
1762773238.8891587,joint_a4,-0.026328741548955578
1762773238.8891587,joint_a5,-0.03856073058568498
1762773238.8891587,joint_a6,-0.13062574178807412
1762773238.8891587,joint_a7,0.07083074564650331
1762773238.989309,joint_a1,-0.14437056036271798
1762773238.989309,joint_a2,-0.08324989938863682
1762773238.989309,joint_a3,-0.002975582215363416
1762773238.989309,joint_a4,-0.029357551347130348
1762773238.989309,joint_a5,-0.037814012574732936
1762773238.989309,joint_a6,-0.1288950601816863
1762773238.989309,joint_a7,0.07023039016401311
1762773239.0891137,joint_a1,-0.14640636673102844
1762773239.0891137,joint_a2,-0.08343124387983547
1762773239.0891137,joint_a3,-0.0012394626572655543
1762773239.0891137,joint_a4,-0.03242042008653486
1762773239.0891137,joint_a5,-0.03718957893295733
1762773239.0891137,joint_a6,-0.1276365748119778
1762773239.0891137,joint_a7,0.06987489536329153
1762773239.1890988,joint_a1,-0.14705921408612194
1762773239.1890988,joint_a2,-0.0827710067420532
1762773239.1890988,joint_a3,0.0006518649769179602
1762773239.1890988,joint_a4,-0.0353334839714534
1762773239.1890988,joint_a5,-0.03612133388521863
1762773239.1890988,joint_a6,-0.12496836915524517
1762773239.1890988,joint_a7,0.06877567486669071
1762773239.2889662,joint_a1,-0.1490380782235688
1762773239.2889662,joint_a2,-0.0829079929471843
1762773239.2889662,joint_a3,0.002486701334041455
1762773239.2889662,joint_a4,-0.03841436295907435
1762773239.2889662,joint_a5,-0.03541851513299114
1762773239.2889662,joint_a6,-0.12358305904243608
1762773239.2889662,joint_a7,0.0683535591427653
1762773239.3896377,joint_a1,-0.14999848306329172
1762773239.3896377,joint_a2,-0.08244184201733738
1762773239.3896377,joint_a3,0.004412447321957966
1762773239.3896377,joint_a4,-0.04133498618239044
1762773239.3896377,joint_a5,-0.03440650434193671
1762773239.3896377,joint_a6,-0.12121123872214623
1762773239.3896377,joint_a7,0.0674022429943714
1762773239.4886672,joint_a1,-0.15227500603633293
1762773239.4886672,joint_a2,-0.08274652753869417
1762773239.4886672,joint_a3,0.006309925890618829
1762773239.4886672,joint_a4,-0.04447366430175675
1762773239.4886672,joint_a5,-0.03373985515310946
1762773239.4886672,joint_a6,-0.12005525512095497
1762773239.4886672,joint_a7,0.06709366060333714
1762773239.5893867,joint_a1,-0.1525222461456421
1762773239.5893867,joint_a2,-0.08188000270782736
1762773239.5893867,joint_a3,0.00831159613053297
1762773239.5893867,joint_a4,-0.04723660662583642
1762773239.5893867,joint_a5,-0.03250698894536907
1762773239.5893867,joint_a6,-0.11701982260050886
1762773239.5893867,joint_a7,0.06577497004145062
1762773239.6892538,joint_a1,-0.15495934562326544
1762773239.6892538,joint_a2,-0.0822689019948174
1762773239.6892538,joint_a3,0.01030138477786709
1762773239.6892538,joint_a4,-0.05045719591850742
1762773239.6892538,joint_a5,-0.03182388887636696
1762773239.6892538,joint_a6,-0.1159123418353194
1762773239.6892538,joint_a7,0.06548901332809165
1762773239.7925076,joint_a1,-0.1553310830409369
1762773239.7925076,joint_a2,-0.08149998537905517
1762773239.7925076,joint_a3,0.01231682962530578
1762773239.7925076,joint_a4,-0.053185453087451894
1762773239.7925076,joint_a5,-0.030619716753274625
1762773239.7925076,joint_a6,-0.11302279082078474
1762773239.7925076,joint_a7,0.06422399800932542
1762773239.8886406,joint_a1,-0.15694950211535033
1762773239.8886406,joint_a2,-0.08143393095669042
1762773239.8886406,joint_a3,0.014373450157054482
1762773239.8886406,joint_a4,-0.056230228090442896
1762773239.8886406,joint_a5,-0.02969904398942548
1762773239.8886406,joint_a6,-0.11115829100596071
1762773239.8886406,joint_a7,0.06351244626800985
1762773239.9886622,joint_a1,-0.15712961685667418
1762773239.9886622,joint_a2,-0.08058973182615872
1762773239.9886622,joint_a3,0.016412342560683347
1762773239.9886622,joint_a4,-0.05887600769275871
1762773239.9886622,joint_a5,-0.02844135448995734
1762773239.9886622,joint_a6,-0.10811544785333643
1762773239.9886622,joint_a7,0.062143222234076666
1762773240.0886362,joint_a1,-0.1595342263464455
1762773240.0886362,joint_a2,-0.08096307132531179
1762773240.0886362,joint_a3,0.01855228474185431
1762773240.0886362,joint_a4,-0.06215879056936462
1762773240.0886362,joint_a5,-0.027669088272816673
1762773240.0886362,joint_a6,-0.10683084622455119
1762773240.0886362,joint_a7,0.06173157411800982
1762773240.1887987,joint_a1,-0.1595753123159753
1762773240.1887987,joint_a2,-0.08007653678908389
1762773240.1887987,joint_a3,0.02060249149057695
1762773240.1887987,joint_a4,-0.06472966833026914
1762773240.1887987,joint_a5,-0.026381597463186527
1762773240.1887987,joint_a6,-0.10368934843829519
1762773240.1887987,joint_a7,0.060280048389059974
1762773240.2886112,joint_a1,-0.16155315906696419
1762773240.2886112,joint_a2,-0.08022911013507684
1762773240.2886112,joint_a3,0.02279863824473434
1762773240.2886112,joint_a4,-0.06793299333008133
1762773240.2886112,joint_a5,-0.025480872814764414
1762773240.2886112,joint_a6,-0.10198375956971951
1762773240.2886112,joint_a7,0.059619783505547
1762773240.3889267,joint_a1,-0.16141885214711774
1762773240.3889267,joint_a2,-0.07928767520353136
1762773240.3889267,joint_a3,0.02485703755348752
1762773240.3889267,joint_a4,-0.07042555343841983
1762773240.3889267,joint_a5,-0.024160067228182765
1762773240.3889267,joint_a6,-0.09870903475658582
1762773240.3889267,joint_a7,0.0580676367917965
1762773240.4888864,joint_a1,-0.16233336403766405
1762773240.4888864,joint_a2,-0.07891004001808484
1762773240.4888864,joint_a3,0.02701393269090578
1762773240.4888864,joint_a4,-0.07327843905472439
